"LOCATION","Country","CRITERIA","Classification criteria","CUR","Measure","IND","Industry","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2017","2017","USD","US Dollar","0","Units",,,2554677988,,
"ITA","Italy","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2008","2008","USD","US Dollar","0","Units",,,125686774,,
"ITA","Italy","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2009","2009","USD","US Dollar","0","Units",,,158558838,,
"ITA","Italy","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2010","2010","USD","US Dollar","0","Units",,,142020373,,
"ITA","Italy","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2011","2011","USD","US Dollar","0","Units",,,188615331,,
"ITA","Italy","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2012","2012","USD","US Dollar","0","Units",,,231500294,,
"ITA","Italy","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2013","2013","USD","US Dollar","0","Units",,,328903054,,
"ITA","Italy","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2014","2014","USD","US Dollar","0","Units",,,438765365,,
"ITA","Italy","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2015","2015","USD","US Dollar","0","Units",,,198458479,,
"ITA","Italy","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2016","2016","USD","US Dollar","0","Units",,,313276640,,
"ITA","Italy","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2017","2017","USD","US Dollar","0","Units",,,262655938,,
"ITA","Italy","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2018","2018","USD","US Dollar","0","Units",,,336727415,,
"ITA","Italy","IO","Industry orientation","USDPPP","PPP dollars - current prices","D69T75X","Professional, scientific and technical activities (except scientific research and development)","2019","2019","USD","US Dollar","0","Units",,,219544708,,
"FRA","France","IO","Industry orientation","USDPPP","PPP dollars - current prices","D77T82","Administrative and support service activities","2007","2007","USD","US Dollar","0","Units",,,63205123,,
"FRA","France","IO","Industry orientation","USDPPP","PPP dollars - current prices","D77T82","Administrative and support service activities","2008","2008","USD","US Dollar","0","Units",,,68280808,,
"FRA","France","IO","Industry orientation","USDPPP","PPP dollars - current prices","D77T82","Administrative and support service activities","2009","2009","USD","US Dollar","0","Units",,,72561956,,
"FRA","France","IO","Industry orientation","USDPPP","PPP dollars - current prices","D77T82","Administrative and support service activities","2010","2010","USD","US Dollar","0","Units",,,118692067,,
"FRA","France","IO","Industry orientation","USDPPP","PPP dollars - current prices","D77T82","Administrative and support service activities","2011","2011","USD","US Dollar","0","Units",,,119919739,,
